mv_TID11036_START0_SIZE1_FT_0_1_CLASS390,mv_TID11045_START8_SIZE1_FT_0_1_5_CLASS390,mv_TID11037_START13_SIZE1_FT_0_1_CLASS390,mv_TID11049_START4_SIZE2_FT_0_CLASS390,mv_TID11037_START1_SIZE2_FT_0_CLASS390,mv_TID11064_START7_SIZE1_FT_0_CLASS390,mv_TID11071_START2_SIZE1_FT_0_CLASS390,mv_TID11036_START1_SIZE1_FT_0_CLASS390,mv_TID11049_START7_SIZE1_FT_0_1_4_CLASS390,mv_TID11040_START4_SIZE1_FT_1_5_CLASS390,mv_TID11039_START1_SIZE1_FT_0_1_CLASS390,mv_TID11040_START9_SIZE3_FT_0_CLASS390,mv_TID11040_START6_SIZE1_FT_0_1_CLASS390,mv_TID11045_START1_SIZE2_FT_0_CLASS390,mv_TID11031_START3_SIZE1_FT_0_CLASS390,mv_TID11031_START14_SIZE1_FT_0_1_CLASS390,mv_TID11037_START12_SIZE1_FT_0_CLASS390,mv_TID11034_START14_SIZE1_FT_0_1_CLASS390,mv_TID11060_START8_SIZE1_FT_0_6_CLASS390,mv_TID11062_START4_SIZE1_FT_0_CLASS390,mv_TID11071_START3_SIZE1_FT_0_CLASS390,mv_TID11037_START10_SIZE1_FT_0_CLASS390,mv_TID11040_START3_SIZE1_FT_1_5_CLASS390,mv_TID11047_START12_SIZE1_FT_0_CLASS390,mv_TID11036_START8_SIZE1_FT_0_1_2_4_5_CLASS390,mv_TID11034_START12_SIZE1_FT_1_5_CLASS390,mv_TID11049_START9_SIZE1_FT_0_CLASS390,mv_TID11056_START4_SIZE1_FT_0_1_4_5_CLASS390,mv_TID11037_START6_SIZE1_FT_0_CLASS390,mv_TID11034_START10_SIZE2_FT_0_CLASS390,mv_TID11034_START0_SIZE1_FT_0_1_CLASS390,mv_TID11071_START7_SIZE2_FT_0_CLASS390,mv_TID11049_START1_SIZE1_FT_0_1_4_CLASS390,mv_TID11062_START9_SIZE2_FT_0_CLASS390,mv_TID11031_START2_SIZE1_FT_0_CLASS390,mv_TID11062_START12_SIZE2_FT_0_CLASS390,mv_TID11062_START14_SIZE1_FT_0_1_4_5_CLASS390,mv_TID11036_START13_SIZE2_FT_0_CLASS390,mv_TID11045_START6_SIZE1_FT_0_CLASS390,mv_TID11062_START5_SIZE1_FT_0_CLASS390,mv_TID11036_START2_SIZE1_FT_0_CLASS390,mv_TID11071_START4_SIZE1_FT_0_1_CLASS390,mv_TID11034_START1_SIZE1_FT_0_CLASS390,mv_TID11047_START1_SIZE2_FT_0_CLASS390,mv_TID11036_START17_SIZE1_FT_0_CLASS390,mv_TID11039_START6_SIZE1_FT_0_CLASS390,mv_TID11031_START8_SIZE2_FT_0_6_CLASS390,mv_TID11064_START2_SIZE1_FT_0_1_CLASS390,mv_TID11062_START3_SIZE1_FT_0_CLASS390,mv_TID11056_START3_SIZE1_FT_0_CLASS390,mv_TID11031_START1_SIZE1_FT_0_CLASS390,mv_TID11031_START7_SIZE1_FT_0_CLASS390,mv_TID11045_START4_SIZE1_FT_0_1_5_CLASS390,mv_TID11064_START9_SIZE1_FT_0_1_4_5_CLASS390,mv_TID11071_START5_SIZE1_FT_0_CLASS390,mv_TID11039_START5_SIZE1_FT_0_CLASS390,mv_TID11037_START9_SIZE1_FT_0_CLASS390,mv_TID11062_START18_SIZE2_FT_0_CLASS390,mv_TID11064_START0_SIZE1_FT_0_CLASS390,mv_TID11064_START8_SIZE1_FT_0_CLASS390,mv_TID11037_START11_SIZE1_FT_0_1_CLASS390,mv_TID11047_START0_SIZE1_FT_0_CLASS390,mv_TID11031_START0_SIZE1_FT_0_CLASS390,mv_TID11036_START15_SIZE2_FT_0_CLASS390,mv_TID11062_START11_SIZE1_FT_0_CLASS390,mv_TID11071_START0_SIZE1_FT_0_1_4_CLASS390,mv_TID11062_START2_SIZE1_FT_0_CLASS390,mv_TID11047_START9_SIZE1_FT_0_CLASS390,mv_TID11049_START10_SIZE1_FT_0_1_CLASS390,mv_TID11034_START3_SIZE1_FT_0_1_CLASS390,mv_TID11071_START6_SIZE1_FT_0_CLASS390,mv_TID11037_START14_SIZE1_FT_0_1_2_4_5_CLASS390,mv_TID11039_START4_SIZE1_FT_0_CLASS390,mv_TID11037_START0_SIZE1_FT_0_1_2_4_5_CLASS390,mv_TID11036_START20_SIZE1_FT_0_6_CLASS390,mv_TID11062_START0_SIZE1_FT_0_CLASS390,mv_TID11056_START0_SIZE1_FT_0_1_4_CLASS390,mv_TID11045_START12_SIZE1_FT_0_CLASS390,mv_TID11045_START0_SIZE1_FT_0_1_5_CLASS390,mv_TID11034_START7_SIZE1_FT_0_1_CLASS390,mv_TID11036_START9_SIZE1_FT_0_1_CLASS390,mv_TID11047_START4_SIZE1_FT_0_CLASS390,mv_TID11047_START10_SIZE2_FT_0_CLASS390,mv_TID11040_START0_SIZE1_FT_0_1_4_5_CLASS390,mv_TID11034_START5_SIZE1_FT_0_CLASS390,mv_TID11064_START4_SIZE1_FT_0_1_4_CLASS390,mv_TID11039_START3_SIZE1_FT_0_CLASS390,mv_TID11060_START0_SIZE1_FT_0_CLASS390,mv_TID11036_START6_SIZE1_FT_0_CLASS390,mv_TID11060_START4_SIZE2_FT_0_CLASS390,mv_TID11037_START17_SIZE1_FT_0_CLASS390,mv_TID11045_START13_SIZE1_FT_0_CLASS390,mv_TID11045_START9_SIZE1_FT_0_1_4_5_CLASS390,mv_TID11039_START2_SIZE1_FT_0_CLASS390,mv_TID11047_START7_SIZE2_FT_0_CLASS390,mv_TID11060_START2_SIZE2_FT_0_CLASS390,mv_TID11037_START15_SIZE1_FT_0_CLASS390,mv_TID11047_START3_SIZE1_FT_0_CLASS390,mv_TID11056_START9_SIZE1_FT_0_6_CLASS390,mv_TID11060_START10_SIZE1_FT_0_CLASS390,mv_TID11036_START3_SIZE1_FT_0_6_CLASS390,mv_TID11062_START17_SIZE1_FT_0_CLASS390,mv_TID11045_START10_SIZE1_FT_0_CLASS390,mv_TID11049_START11_SIZE1_FT_0_CLASS390,mv_TID11071_START9_SIZE1_FT_0_1_5_CLASS390,mv_TID11040_START5_SIZE1_FT_0_1_2_4_5_CLASS390,mv_TID11034_START13_SIZE1_FT_0_1_2_4_5_CLASS390,mv_TID11056_START1_SIZE1_FT_0_CLASS390,mv_TID11060_START9_SIZE1_FT_0_CLASS390,mv_TID11064_START5_SIZE2_FT_0_CLASS390,mv_TID11045_START14_SIZE1_FT_0_CLASS390,mv_TID11045_START5_SIZE1_FT_0_1_4_CLASS390,mv_TID11056_START5_SIZE2_FT_0_CLASS390,mv_TID11034_START9_SIZE1_FT_0_1_CLASS390,mv_TID11037_START4_SIZE2_FT_0_CLASS390,mv_TID11034_START6_SIZE1_FT_0_CLASS390,mv_TID11037_START16_SIZE1_FT_0_CLASS390,mv_TID11031_START5_SIZE1_FT_1_5_CLASS390,mv_TID11034_START15_SIZE4_FT_0_CLASS390,mv_TID11040_START7_SIZE2_FT_0_CLASS390,mv_TID11031_START12_SIZE1_FT_0_CLASS390,mv_TID11034_START2_SIZE1_FT_0_1_CLASS390,mv_TID11062_START1_SIZE1_FT_0_1_4_CLASS390,mv_TID11062_START8_SIZE1_FT_0_CLASS390,mv_TID11049_START3_SIZE1_FT_0_CLASS390,mv_TID11060_START6_SIZE1_FT_0_1_5_CLASS390,mv_TID11036_START12_SIZE1_FT_0_CLASS390,mv_TID11039_START7_SIZE1_FT_0_1_CLASS390,mv_TID11036_START4_SIZE1_FT_0_CLASS390,mv_TID11034_START19_SIZE1_FT_0_CLASS390,mv_TID11064_START1_SIZE1_FT_0_1_4_5_CLASS390,mv_TID11049_START2_SIZE1_FT_0_CLASS390,mv_TID11049_START0_SIZE1_FT_0_1_5_CLASS390,mv_TID11039_START0_SIZE1_FT_0_CLASS390,mv_TID11037_START7_SIZE2_FT_0_1_CLASS390,mv_TID11045_START7_SIZE1_FT_0_CLASS390,mv_TID11031_START10_SIZE2_FT_0_CLASS390,mv_TID11040_START1_SIZE2_FT_0_5_CLASS390,mv_TID11047_START6_SIZE1_FT_0_1_CLASS390,mv_TID11049_START6_SIZE1_FT_0_1_5_CLASS390,mv_TID11062_START6_SIZE2_FT_0_CLASS390,mv_TID11064_START3_SIZE1_FT_0_4_5_CLASS390,mv_TID11062_START15_SIZE2_FT_0_CLASS390,mv_TID11031_START13_SIZE1_FT_0_CLASS390,mv_TID11036_START5_SIZE1_FT_0_CLASS390,mv_TID11047_START5_SIZE1_FT_0_CLASS390,mv_TID11060_START1_SIZE1_FT_0_CLASS390,mv_TID11036_START10_SIZE2_FT_0_CLASS390,mv_TID11037_START3_SIZE1_FT_0_CLASS390,mv_TID11071_START1_SIZE1_FT_0_CLASS390,mv_TID11056_START2_SIZE1_FT_0_1_4_5_CLASS390,mv_TID11039_START8_SIZE2_FT_0_CLASS390,mv_TID11056_START7_SIZE2_FT_0_CLASS390,mv_TID11031_START6_SIZE1_FT_0_1_CLASS390,mv_TID11036_START7_SIZE1_FT_0_1_2_CLASS390,mv_TID11031_START4_SIZE1_FT_0_CLASS390,tid,label
2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,4610,"164"
2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4629,"164"
2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5064,"181"
2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5065,"181"
2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5068,"181"
2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,5075,"181"
0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,11032,"390"
2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,11033,"390"
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,11035,"390"
2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,11044,"390"
2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,11058,"390"
2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11063,"390"
2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11070,"390"
2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,15457,"553"
